time_from_target_start_s,wall_time_s,controller_clock_s,fault_code,armed,stop_request,policy_output_numeric,heartbeat,raw_candidate,statusword,controlword,drive_state_internal,mode_command,actual_torque_raw,ethercat_init,safe_command_raw,pre_integer_command_raw,pdo_command_int16_raw,mapping_error_raw,q_link_rad,dq_link_rad_s,theta_joint_rad,dtheta_joint_rad_s,external_target_rad,atomic_safe_applied_error_raw,atomic_applied_pdo_error_raw,atomic_chain_error_raw
0.3070000000000004,12.8599317,12.84,0,1,0,110.133010864258,12845,110.130638122559,4279,0,4,10,101,0,110.112777709961,110.112777709961,110,0,0.187337403720534,1.03132046026028,0.185090121866281,0.907423930630216,0.523598775598299,0,0.100479125976563,0.0997161865234375
0.3330000000000002,12.8857724,12.866,0,1,0,110.097900390625,12870,110.096954345703,4279,0,4,10,101,0,110.092750549316,110.091567993164,110,0,0.21140172733049,0.956693587319364,0.209066241580934,0.940384974327003,0.523598775598299,0,0.0811386108398438,0.079498291015625
0.35800000000000054,12.911991,12.891,0,1,0,110.063804626465,12896,110.062942504883,4279,0,4,10,112,0,110.058586120605,110.058586120605,110,0,0.233548574955589,0.933865129842303,0.232934982640435,0.962496952484543,0.523598775598299,0,0.0444183349609375,0.0444183349609375
0.38400000000000034,12.9380834,12.917,0,1,0,110.036407470703,12921,110.037155151367,4279,0,4,10,107,0,110.049896240234,110.052352905273,110,0,0.258955131754945,0.953939383277657,0.259089355073885,0.963803360700297,0.523598775598299,0,0.065948486328125,0.065948486328125
0.41100000000000136,12.9640723,12.944,0,1,0,110.04322052002,12948,110.039901733398,4279,0,4,10,112,0,110.034698486328,110.037178039551,110,0,0.284265814755058,1.04638483824516,0.284315669130664,0.972983519914294,0.523598775598299,0,0.122848510742188,0.122848510742188
0.43700000000000117,12.9910115,12.97,0,1,0,110.383720397949,12975,110.403625488281,4279,0,4,10,112,0,110.480270385742,110.491394042969,110,0,0.311589847539271,1.10226964393428,0.310776837721692,0.989376762910695,0.523598775598299,0,0.549613952636719,0.549613952636719
0.46300000000000097,13.0159068,12.996,0,1,0,110.358207702637,13001,110.310195922852,4279,0,4,10,98,0,109.819923400879,109.630661010742,109,0,0.339393249319698,1.1786712988843,0.335604316773621,1.00534674604137,0.523598775598299,0,0.914581298828125,0.27020263671875
0.48900000000000077,13.0443934,13.022,0,1,0,93.9145812988281,13028,88.5833053588867,4279,0,4,10,89,0,79.2694396972656,77.4658660888672,75,0,0.370935729270597,1.1356875779706,0.36378354384708,0.983453778666274,0.523598775598299,0,0.585124969482422,0.797954559326172
0.5289999999999999,13.083107,13.062,0,1,0,46.0486755371094,13067,45.7442245483398,4279,0,4,10,40,0,45.1324043273926,45.0197410583496,44,0,0.40938112276698,0.994028299180627,0.397063257040259,0.73273953529241,0.523598775598299,0,0.192939758300781,0.192939758300781
0.5609999999999999,13.1147814,13.094,0,1,0,44.2766304016113,13099,44.2168312072754,4279,0,4,10,45,0,43.6172370910645,43.4926643371582,43,0,0.434116562971636,0.785431347794599,0.417135395649742,0.581203314734125,0.523598775598299,0,0.272411346435547,0.426746368408203
0.5920000000000005,13.1472894,13.125,0,1,0,46.716609954834,13130,46.8113212585449,4279,0,4,10,50,0,47.6657905578613,47.6657905578613,47,0,0.449552244649736,0.472732905451664,0.434806854326185,0.496603755471938,0.523598775598299,0,0.0923500061035156,0.0923500061035156
0.6189999999999998,13.1738811,13.152,0,1,0,52.273365020752,13157,51.9182624816895,4279,0,4,10,47,0,49.4062118530273,48.9139595031738,48,0,0.457701517585378,0.291401174453028,0.446771904471693,0.427761939729862,0.523598775598299,0,0.860607147216797,0.271720886230469
0.6460000000000008,13.1985727,13.179,0,1,0,42.0455589294434,13183,41.8062553405762,4279,0,4,10,40,0,41.3990745544434,41.2370872497559,41,0,0.463358071740706,0.217296964583738,0.45700355632689,0.360110166744562,0.523598775598299,0,0.878353118896484,0.623985290527344
0.6710000000000012,13.2241377,13.204,0,1,0,35.8154029846191,13208,35.3144836425781,4279,0,4,10,35,0,33.372859954834,32.8936233520508,32,0,0.468918752096792,0.241212871973232,0.464696469978137,0.265861892787484,0.523598775598299,0,0.492507934570313,0.492507934570313
0.6959999999999997,13.2512526,13.229,0,1,0,24.3204879760742,13234,23.4902076721191,4279,0,4,10,22,0,21.880256652832,21.6805038452148,21,0,0.47725977263092,0.335075779118029,0.469758606578159,0.14393742216771,0.523598775598299,0,0.0935993194580078,0.0935993194580078
0.7230000000000008,13.2780759,13.256,0,1,0,23.3380374908447,13261,23.8993492126465,4279,0,4,10,28,0,28.0389175415039,28.4919166564941,28,0,0.486271909759748,0.319978930524826,0.472113267087564,0.0503245859875392,0.523598775598299,0,0.313575744628906,0.313575744628906
0.75,13.3037149,13.283,0,1,0,37.9137001037598,13287,38.4280815124512,4279,0,4,10,28,0,41.9633140563965,41.9633140563965,42,0,0.490586230725677,0.172891126201534,0.473432490565145,0.0671358610569541,0.523598775598299,0,0.424896240234375,0.613632202148438
0.7759999999999998,13.3326472,13.309,0,1,0,47.368839263916,13314,48.7866859436035,4279,0,4,10,43,0,52.7392501831055,53.4048042297363,54,0,0.491257347320377,0.000262463386889067,0.476339384158189,0.138094260385401,0.523598775598299,0,0.146678924560547,0.643085479736328
